(RODA 2 COM O CIRCUITO DA RODA 1)
PWM    RPM R1    RPM R2    RPM R3
100PWM    RPM R1    RPM R2    RPM R3
40    1083    0    0
40    1082    0    0
40    1086    0    0
40    1086    0    0
40    1083    0    0
40    1085    0    0
40    1082    0    0
40    1082    0    0
40    1083    0    0
40    1083    0    0
40    1086    0    0
40    1082    0    0
40    0    0    0
40    1093    0    0
40    1093    0    0
40    1071    0    0
40    1082    0    0
40    1071    0    0
40    1085    0    0
40    1068    0    0
40    1071    0    0
40    1083    0    0
40    1075    0    0
40    1081    0    0
40    1080    0    0
40    1082    0    0
40    1074    0    0
40    1080    0    0
40    1078    0    0
40    1077    0    0
40    1075    0    0
40    1075    0    0
40    1078    0    0
40    1078    0    0
40    1078    0    0
40    1078    0    0
40    1081    0    0
40    1075    0    0
40    1077    0    0
40    1080    0    0
40    1076    0    0
40    1079    0    0
40    0    0    0
40    1093    0    0
40    1060    0    0
40    1057    0    0
40    1050    0    0
40    1054    0    0
40    1060    0    0
40    1068    0    0
40    1090    0    0
40    1090    0    0
40    1084    0    0
40    1086    0    0
40    1090    0    0
40    1084    0    0
40    1083    0    0
40    1082    0    0
40    1086    0    0
40    1083    0    0
40    1088    0    0
40    1083    0    0
40    1088    0    0
40    1088    0    0
40    1086    0    0
40    1090    0    0
40    1090    0    0
40    1085    0    0
40    1088    0    0
40    1088    0    0
40    1086    0    0
40    1086    0    0
40    0    0    0
40    1184    0    0
40    1136    0    0
40    1100    0    0
40    1107    0    0
40    1114    0    0
40    1085    0    0
40    1095    0    0
40    1079    0    0
40    1083    0    0
40    1079    0    0
40    1090    0    0
40    1087    0    0
40    1084    0    0
40    1079    0    0
40    1085    0    0
40    1087    0    0
40    1086    0    0
40    1086    0    0
40    1078    0    0
40    1078    0    0
40    1078    0    0
40    1077    0    0
40    1077    0    0
40    1075    0    0
40    1077    0    0
40    1073    0    0
40    1076    0    0
40    1076    0    0
40    1076    0    0
40    1077    0    0
40    4    0    0
40    1184    0    0
40    1136    0    0
40    1100    0    0
40    1119    0    0
40    1114    0    0
40    1092    0    0
40    1089    0    0
40    1100    0    0
40    1094    0    0
40    1088    0    0
40    1096    0    0
40    1094    0    0
40    1094    0    0
40    1100    0    0
40    1100    0    0
40    1095    0    0
40    1100    0    0
40    1097    0    0
40    1096    0    0
40    1097    0    0
40    1092    0    0
40    1094    0    0
40    1093    0    0
40    1100    0    0
40    1097    0    0
40    1095    0    0
40    1097    0    0
40    1094    0    0
40    1095    0    0
40    0    0    0
40    1052    0    0
40    1102    0    0
40    1000    0    0
40    1044    0    0
40    1041    0    0
40    1039    0    0
40    1045    0    0
40    1055    0    0
40    1066    0    0
40    1062    0    0
40    1065    0    0
40    1067    0    0
40    1059    0    0
40    1069    0    0
40    1065    0    0
40    1067    0    0
40    1065    0    0
40    1066    0    0
40    1062    0    0
40    1065    0    0
40    1068    0    0
40    1069    0    0
20    1068    0    0
20    1068    0    0
20    1069    0    0
20    1065    0    0
20    1064    0    0
20    1065    0    0
20    1058    0    0
20    0    0    0
20    1029    0    0
20    1000    0    0
20    969    0    0
20    992    0    0
20    988    0    0
20    975    0    0
20    974    0    0
20    965    0    0
20    956    0    0
20    952    0    0
20    956    0    0
20    942    0    0
20    949    0    0
20    937    0    0
20    940    0    0
20    932    0    0
20    936    0    0
20    925    0    0
20    928    0    0
20    923    0    0
20    909    0    0
20    909    0    0
20    907    0    0
20    901    0    0
20    903    0    0
20    900    0    0
20    895    0    0
20    895    0    0
20    895    0    0
20    0    0    0
20    833    0    0
20    859    0    0
20    816    0    0
20    833    0    0
20    843    0    0
20    833    0    0
20    818    0    0
20    814    0    0
20    816    0    0
20    813    0    0
20    810    0    0
20    812    0    0
20    810    0    0
20    808    0    0
20    803    0    0
20    808    0    0
20    807    0    0
20    802    0    0
20    799    0    0
20    798    0    0
20    795    0    0
20    797    0    0
20    792    0    0
20    795    0    0
20    791    0    0
20    790    0    0
20    790    0    0
20    788    0    0
20    786    0    0
20    0    0    0
20    882    0    0
20    757    0    0
20    784    0    0
20    757    0    0
20    764    0    0
20    782    0    0
20    762    0    0
20    770    0    0
20    771    0    0
20    768    0    0
20    765    0    0
20    766    0    0
20    768    0    0
20    761    0    0
20    763    0    0
20    761    0    0
20    763    0    0
20    758    0    0
20    759    0    0
20    758    0    0
20    759    0    0
20    760    0    0
20    757    0    0
20    758    0    0
20    757    0    0
20    756    0    0
20    757    0    0
20    756    0    0
20    760    0    0
20    0    0    0
20    714    0    0
20    775    0    0
20    760    0    0
20    766    0    0
20    744    0    0
20    763    0    0
20    745    0    0
20    761    0    0
20    753    0    0
20    756    0    0
20    754    0    0
20    757    0    0
20    754    0    0
20    757    0    0
20    752    0    0
20    757    0    0
20    752    0    0
20    751    0    0
20    755    0    0
20    752    0    0
20    754    0    0
20    752    0    0
20    751    0    0
20    750    0    0
20    752    0    0
20    754    0    0
20    751    0    0
20    752    0    0
20    751    0    0
20    753    0    0
20    0    0    0
20    769    0    0
20    781    0    0
20    765    0    0
20    769    0    0
20    759    0    0
20    747    0    0
20    752    0    0
20    738    0    0
20    721    0    0
20    725    0    0
20    726    0    0
20    728    0    0
20    731    0    0
20    731    0    0
20    725    0    0
20    726    0    0
20    723    0    0
20    726    0    0
20    730    0    0
20    729    0    0
20    730    0    0
20    732    0    0
20    730    0    0
20    733    0    0
20    732    0    0
20    734    0    0
20    734    0    0
20    734    0    0
20    734    0    0
20    734    0    0
20    0    0    0
20    694    0    0
20    735    0    0
20    735    0    0
20    746    0    0
20    730    0    0
20    742    0    0
20    731    0    0
20    746    0    0
20    730    0    0
20    748    0    0
20    739    0    0
20    740    0    0
20    737    0    0
20    737    0    0
20    738    0    0
20    739    0    0
20    739    0    0
20    743    0    0
20    741    0    0
20    741    0    0
20    741    0    0
20    745    0    0
20    744    0    0
20    746    0    0
20    747    0    0
20    743    0    0
20    746    0    0
20    744    0    0
20    743    0    0
20    0    0    0
20    714    0    0
20    781    0    0
20    781    0    0
20    735    0    0
20    750    0    0
20    757    0    0
20    739    0    0
20    750    0    0
20    748    0    0
20    746    0    0
20    747    0    0
20    748    0    0
20    751    0    0
20    750    0    0
20    748    0    0
20    751    0    0
20    750    0    0
20    752    0    0
20    748    0    0
20    752    0    0
20    749    0    0
20    748    0    0
20    746    0    0
20    749    0    0
20    746    0    0
20    750    0    0
20    749    0    0
20    745    0    0
20    746    0    0
20    749    0    0
20    0    0    0
20    625    0    0
20    703    0    0
20    721    0    0
20    746    0    0
20    735    0    0
20    735    0    0
20    747    0    0
20    751    0    0
20    735    0    0
20    737    0    0
20    743    0    0
20    750    0    0
20    738    0    0
20    743    0    0
20    740    0    0
20    743    0    0
20    744    0    0
20    744    0    0
20    744    0    0
20    743    0    0
20    745    0    0
20    747    0    0
20    746    0    0
20    745    0    0
20    743    0    0
20    746    0    0
20    746    0    0
20    745    0    0
20    748    0    0
20    0    0    0
20    735    0    0
20    725    0    0
20    729    0    0
20    742    0    0
20    740    0    0
20    747    0    0
20    745    0    0
20    738    0    0
20    735    0    0
20    746    0    0
20    745    0    0
20    742    0    0
20    740    0    0
20    746    0    0
20    748    0    0
20    748    0    0
20    747    0    0
20    749    0    0
20    749    0    0
20    747    0    0
20    742    0    0
20    748    0    0
20    741    0    0
20    743    0    0
20    743    0    0
20    742    0    0
20    743    0    0
20    744    0    0
20    743    0    0
20    744    0    0
20    0    0    0
20    833    0    0
20    735    0    0
20    750    0    0
20    746    0    0
20    744    0    0
20    750    0    0
20    747    0    0
20    751    0    0
20    750    0    0
20    748    0    0
20    747    0    0
20    750    0    0
20    748    0    0
20    744    0    0
20    750    0    0
20    749    0    0
20    750    0    0
20    747    0    0
1    749    0    0
1    750    0    0
1    743    0    0
1    740    0    0
1    742    0    0
1    737    0    0
1    737    0    0
1    732    0    0
1    726    0    0
1    721    0    0
1    717    0    0
1    0    0    0
1    714    0    0
1    564    0    0
1    572    0    0
1    559    0    0
1    542    0    0
1    546    0    0
1    526    0    0
1    515    0    0
1    506    0    0
1    496    0    0
1    497    0    0
1    487    0    0
1    478    0    0
1    465    0    0
1    460    0    0
1    454    0    0
1    450    0    0
1    446    0    0
1    437    0    0
1    430    0    0
1    423    0    0
1    416    0    0
1    411    0    0
1    403    0    0
1    398    0    0
1    387    0    0
1    383    0    0
1    377    0    0
1    369    0    0
1    365    0    0
1    0    0    0
1    138    0    0
1    156    0    0
1    156    0    0
1    151    0    0
1    121    0    0
1    121    0    0
1    130    0    0
1    132    0    0
1    117    0    0
1    120    0    0
1    109    0    0
1    100    0    0
1    104    0    0
1    96    0    0
1    90    0    0
1    84    0    0
1    79    0    0
1    75    0    0
1    71    0    0
1    67    0    0
1    64    0    0
1    61    0    0
1    58    0    0
1    56    0    0
1    54    0    0
1    51    0    0
1    50    0    0
1    48    0    0
1    46    0    0
1    45    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
1    0    0    0
